masterid,year,crop,volume_m3,area_m2,depth_m,system
null_geo9,2008,2,172687.2,485623.2,0.3556,4
null_geo9,2008,2,173414.9532,485623.2,0.3570986,4
sheridan,2008,2,209531.2476,849840.6,0.246554171,3
sheridan,2009,4,182555.04,489670.06,0.372813223,4
null_geo9,2009,2,94977.96,493716.92,0.19237377,4
sheridan,2009,24,177621.12,501810.64,0.35396129,4
sheridan,2009,2,135682.8,546326.1,0.248355556,6
sheridan,2009,2,138347.1168,485623.2,0.2848864,4
sheridan,2009,2,223259.88,623216.44,0.358238961,4
sheridan,2009,2,203524.2,526091.8,0.386861538,4
null_geo9,2009,3,46724.2224,400639.14,0.116624485,4
sheridan,2009,2,207224.64,485623.2,0.42672,4
null_geo9,2009,2,110297.7816,505857.5,0.218041728,4
null_geo9,2009,24,160352.4,1052183.6,0.1524,3
null_geo9,2009,2,154185,501810.64,0.307258065,4
null_geo9,2009,2,168986.76,485623.2,0.34798,4
null_geo9,2009,2,118414.08,477529.48,0.247972881,3
sheridan,2009,2,233127.72,485623.2,0.48006,4
null_geo9,2009,25,57973.56,396592.28,0.146179592,4
sheridan,2009,24,141726.852,930777.8,0.152267478,4
null_geo9,2009,24,77709.24,230671.02,0.336884211,4
sheridan,2009,24,122114.52,526091.8,0.232116923,4
sheridan,2009,16,139383.24,485623.2,0.28702,4
sheridan,2009,24,168986.76,485623.2,0.34798,4
sheridan,2009,16,57973.56,485623.2,0.11938,4
null_geo9,2009,2,129515.4,485623.2,0.2667,4
sheridan,2009,2,144317.16,607029,0.237744,5
sheridan,2009,4,69062.5452,501810.64,0.137627032,4
null_geo9,2009,2,94977.96,485623.2,0.19558,4
sheridan,2009,2,186255.48,485623.2,0.38354,3
null_geo9,2009,2,98678.4,364217.4,0.270933333,4
null_geo9,2009,2,109779.72,485623.2,0.22606,4
null_geo9,2009,2,134449.32,485623.2,0.27686,4
sheridan,2009,2,236828.16,995527.56,0.237892683,4
null_geo9,2009,2,134449.32,485623.2,0.27686,4
sheridan,2009,16,127048.44,485623.2,0.26162,4
sheridan,2009,2,204757.68,501810.64,0.40803871,4
null_geo9,2009,4,80176.2,485623.2,0.1651,4
sheridan,2009,4,105388.5312,497763.78,0.211724488,4
null_geo9,2009,2,230660.76,942918.38,0.244624893,4
sheridan,2009,2,123162.978,445154.6,0.276675273,4
null_geo9,2009,24,82643.16,465388.9,0.17757913,4
null_geo9,2009,2,93312.762,485623.2,0.192151,4
sheridan,2009,2,177621.12,489670.06,0.36273719,4
sheridan,2009,2,86343.6,485623.2,0.1778,4
null_geo9,2009,5,666.0792,404686,0.00164592,4
sheridan,2009,2,125814.96,485623.2,0.25908,3
sheridan,2009,2,171453.72,485623.2,0.35306,4
null_geo9,2009,2,109779.72,647497.6,0.169545,4
null_geo9,2009,2,75242.28,485623.2,0.15494,3
null_geo9,2009,2,163497.774,493716.92,0.331157705,4
null_geo9,2009,4,293568.24,1011715,0.2901696,4
null_geo9,2009,2,196123.32,829606.3,0.236405854,4
sheridan,2009,2,118414.08,517998.08,0.2286,4
sheridan,2009,2,138149.76,485623.2,0.28448,4
sheridan,2009,2,144317.16,497763.78,0.289931707,4
null_geo9,2009,2,71541.84,501810.64,0.142567742,4
sheridan,2009,2,244229.04,752715.96,0.324464516,4
sheridan,2009,2,159303.942,445154.6,0.357862909,4
sheridan,2009,2,227749.7472,809372,0.28139136,4
null_geo9,2009,2,61674,485623.2,0.127,4
sheridan,2009,24,116452.8468,501810.64,0.232065871,4
sheridan,2009,2,134449.32,485623.2,0.27686,4
null_geo9,2009,2,211344.4632,987433.84,0.214034557,4
sheridan,2009,24,123348,501810.64,0.245806452,4
null_geo9,2009,2,114713.64,485623.2,0.23622,4
null_geo9,2009,2,122114.52,647497.6,0.188595,4
sheridan,2009,2,100910.9988,469435.76,0.214962828,4
sheridan,2009,16,150484.56,776997.12,0.193675,4
null_geo9,2009,24,46872.24,485623.2,0.09652,4
sheridan,2009,2,192422.88,485623.2,0.39624,4
sheridan,2009,16,98283.6864,566560.4,0.173474743,8
null_geo9,2009,24,178854.6,485623.2,0.3683,4
null_geo9,2009,2,196123.32,728434.8,0.26924,4
sheridan,2009,24,49339.2,485623.2,0.1016,4
null_geo9,2009,2,48105.72,489670.06,0.098241322,3
null_geo9,2009,2,106079.28,485623.2,0.21844,4
sheridan,2009,2,196234.3332,384451.7,0.510427705,6
sheridan,2009,2,171453.72,465388.9,0.368410435,3
null_geo9,2009,2,102378.84,485623.2,0.21082,4
sheridan,2009,5,215562.9648,566560.4,0.380477486,4
sheridan,2009,2,241762.08,971246.4,0.24892,4
null_geo9,2009,2,103612.32,485623.2,0.21336,4
null_geo9,2009,2,154185,493716.92,0.312295082,4
sheridan,2009,2,140616.72,485623.2,0.28956,4
sheridan,2009,2,138149.76,485623.2,0.28448,4
null_geo9,2009,2,113480.16,505857.5,0.2243328,4
sheridan,2009,2,192422.88,477529.48,0.402955932,3
sheridan,2009,2,225726.84,946965.24,0.238369231,4
sheridan,2009,2,168986.76,517998.08,0.32623125,6
null_geo9,2009,4,82643.16,526091.8,0.157089231,3
null_geo9,2009,2,145550.64,485623.2,0.29972,4
sheridan,2009,2,157885.44,489670.06,0.322433058,4
null_geo9,2009,2,86343.6,485623.2,0.1778,4
null_geo9,2009,2,96211.44,485623.2,0.19812,3
null_geo9,2009,2,140283.6804,465388.9,0.301433948,3
sheridan,2009,2,136336.5444,485623.2,0.2807462,4
null_geo9,2009,20,125814.96,809372,0.155448,4
sheridan,2009,2,186255.48,485623.2,0.38354,4
sheridan,2009,2,151718.04,485623.2,0.31242,3
sheridan,2009,2,204757.68,704153.64,0.290786207,4
null_geo9,2009,2,134449.32,485623.2,0.27686,4
null_geo9,2009,2,157885.44,485623.2,0.32512,4
null_geo9,2009,2,212281.908,497763.78,0.426472195,4
sheridan,2009,2,141850.2,485623.2,0.2921,4
null_geo9,2009,2,138914.5176,493716.92,0.281365377,4
sheridan,2009,2,112246.68,485623.2,0.23114,4
null_geo9,2009,2,133215.84,485623.2,0.27432,4
null_geo9,2009,2,143083.68,485623.2,0.29464,4
sheridan,2009,2,159118.92,485623.2,0.32766,4
sheridan,2009,24,129515.4,501810.64,0.258096774,4
sheridan,2009,16,146784.12,505857.5,0.2901696,4
null_geo9,2009,46,131982.36,963152.68,0.137031933,4
sheridan,2009,2,170220.24,497763.78,0.341970732,3
sheridan,2009,2,130748.88,517998.08,0.2524125,6
sheridan,2009,24,256563.84,995527.56,0.257717073,4
null_geo9,2009,2,109779.72,465388.9,0.235888696,4
null_geo9,2009,4,55506.6,477529.48,0.116237288,4
sheridan,2009,2,193656.36,546326.1,0.354471111,4
sheridan,2009,18,98678.4,861981.18,0.114478873,4
null_geo9,2009,2,72775.32,428967.16,0.16965283,6
sheridan,2009,2,127529.4972,485623.2,0.2626106,4
sheridan,2009,2,207224.64,728434.8,0.28448,4
sheridan,2009,16,148017.6,485623.2,0.3048,4
sheridan,2009,2,166519.8,526091.8,0.316523077,6
null_geo9,2009,2,257797.32,983386.98,0.262153086,4
null_geo9,2009,2,134449.32,485623.2,0.27686,4
null_geo9,2009,2,135682.8,485623.2,0.2794,4
null_geo9,2009,24,139383.24,485623.2,0.28702,4
sheridan,2009,2,161585.88,485623.2,0.33274,4
null_geo9,2009,2,192422.88,505857.5,0.3803904,4
sheridan,2009,2,201057.24,497763.78,0.403921951,4
sheridan,2009,2,161585.88,505857.5,0.3194304,4
sheridan,2009,16,82643.16,485623.2,0.17018,4
sheridan,2009,2,162819.36,489670.06,0.332509091,4
null_geo9,2009,-99,259030.8,870074.9,0.297711628,-99
sheridan,2009,16,138149.76,485623.2,0.28448,4
null_geo9,2009,-99,0,0,0,-99
null_geo9,2009,2,226960.32,627263.3,0.361827097,4
null_geo9,2009,2,152951.52,408732.86,0.374209901,4
sheridan,2009,2,75242.28,283280.2,0.265611429,4
null_geo9,2009,2,164052.84,485623.2,0.33782,4
sheridan,2009,16,167753.28,485623.2,0.34544,4
null_geo9,2009,2,242995.56,987433.84,0.246088525,4
null_geo9,2009,2,129515.4,485623.2,0.2667,4
sheridan,2009,2,161585.88,497763.78,0.32462439,4
sheridan,2009,2,144317.16,485623.2,0.29718,4
null_geo9,2009,-99,0,0,0,-99
null_geo9,2009,2,185022,485623.2,0.381,4
null_geo9,2009,24,108546.24,971246.4,0.11176,4
sheridan,2009,2,138149.76,485623.2,0.28448,4
null_geo9,2009,25,76475.76,485623.2,0.15748,4
null_geo9,2009,2,141850.2,485623.2,0.2921,4
sheridan,2009,2,236828.16,809372,0.292608,4
null_geo9,2009,2,180088.08,505857.5,0.3560064,3
sheridan,2009,2,139383.24,574654.12,0.242552113,4
sheridan,2009,24,102378.84,501810.64,0.204019355,4
sheridan,2009,2,87577.08,485623.2,0.18034,4
sheridan,2009,2,104845.8,485623.2,0.2159,4
null_geo9,2009,2,122114.52,485623.2,0.25146,4
sheridan,2009,2,48105.72,485623.2,0.09906,4
sheridan,2009,24,189955.92,485623.2,0.39116,3
sheridan,2009,2,150607.908,708200.5,0.212663314,4
sheridan,2009,2,113480.16,424920.3,0.267062857,4
null_geo9,2009,4,98678.4,485623.2,0.2032,4
sheridan,2009,24,324405.24,951012.1,0.341116596,4
null_geo9,2009,2,139481.9184,485623.2,0.2872232,4
null_geo9,2009,2,202290.72,501810.64,0.403122581,4
null_geo9,2009,2,91277.52,501810.64,0.181896774,4
null_geo9,2009,2,78942.72,465388.9,0.169627826,4
sheridan,2009,2,70308.36,263045.9,0.267286154,4
sheridan,2009,16,176387.64,485623.2,0.36322,4
null_geo9,2009,1,141850.2,485623.2,0.2921,4
sheridan,2009,5,127048.44,465388.9,0.272994783,4
sheridan,2009,2,96211.44,267092.76,0.360218182,4
sheridan,2009,2,160352.4,485623.2,0.3302,4
sheridan,2009,2,171453.72,489670.06,0.350142149,4
null_geo9,2009,2,130748.88,485623.2,0.26924,4
sheridan,2009,4,90044.04,493716.92,0.182380328,3
sheridan,2009,24,128281.92,517998.08,0.24765,6
sheridan,2009,2,123459.0132,497763.78,0.248027902,4
sheridan,2009,24,117180.6,493716.92,0.237344262,4
sheridan,2009,2,83876.64,323748.8,0.25908,6
null_geo9,2009,2,94977.96,428967.16,0.221411321,4
sheridan,2009,21,81409.68,485623.2,0.16764,4
null_geo9,2009,2,193656.36,485623.2,0.39878,4
sheridan,2009,5,32070.48,1011715,0.0316992,4
null_geo9,2009,2,244229.04,938871.52,0.260131034,4
sheridan,2009,2,117180.6,497763.78,0.235414634,4
sheridan,2009,5,113480.16,481576.34,0.235643697,4
sheridan,2009,2,202290.72,704153.64,0.287282759,4
null_geo9,2009,9,103612.32,485623.2,0.21336,4
null_geo9,2009,24,138149.76,1129073.94,0.122356989,4
sheridan,2009,2,186255.48,489670.06,0.380370248,4
sheridan,2009,24,104845.8,501810.64,0.208935484,4
sheridan,2009,2,177621.12,485623.2,0.36576,4
null_geo9,2009,4,88810.56,485623.2,0.18288,4
sheridan,2009,2,98419.3692,971246.4,0.1013333,4
sheridan,2009,24,93744.48,987433.84,0.094937705,4
null_geo9,2009,2,261571.7688,829606.3,0.315297015,4
null_geo9,2009,2,57973.56,505857.5,0.1146048,4
null_geo9,2009,2,136916.28,485623.2,0.28194,4
null_geo9,2009,2,107312.76,364217.4,0.29464,4
sheridan,2009,2,162350.6376,825559.44,0.196655765,4
sheridan,2009,2,102378.84,485623.2,0.21082,4
null_geo9,2009,2,278766.48,983386.98,0.283476543,4
sheridan,2009,2,181321.56,485623.2,0.37338,4
null_geo9,2009,25,90044.04,485623.2,0.18542,4
null_geo9,2009,2,98678.4,485623.2,0.2032,4
sheridan,2009,32,65374.44,380404.84,0.171855319,4
sheridan,2009,24,119647.56,485623.2,0.24638,4
sheridan,2009,16,146784.12,453248.32,0.32385,4
null_geo9,2009,24,426784.08,1448775.88,0.29458324,4
null_geo9,2009,2,167753.28,493716.92,0.339777049,4
sheridan,2009,4,93744.48,477529.48,0.196311864,4
sheridan,2009,30,149251.08,408732.86,0.365156436,4
null_geo9,2009,17,92511,574654.12,0.160985915,4
null_geo9,2009,2,164792.928,485623.2,0.339344,4
sheridan,2009,24,197356.8,485623.2,0.4064,3
sheridan,2009,2,176461.6488,424920.3,0.415282743,4
sheridan,2009,16,93744.48,485623.2,0.19304,3
sheridan,2009,2,72442.2804,485623.2,0.1491742,4
null_geo9,2009,2,88810.56,505857.5,0.1755648,4
sheridan,2009,18,123348,485623.2,0.254,4
null_geo9,2009,2,65374.44,445154.6,0.146858182,4
null_geo9,2009,2,87577.08,445154.6,0.196734545,4
null_geo9,2009,-99,0,0,0,1
sheridan,2009,16,181321.56,485623.2,0.37338,4
null_geo9,2009,2,159118.92,485623.2,0.32766,4
null_geo9,2009,17,136916.28,979340.12,0.139804959,4
null_geo9,2009,2,267665.16,995527.56,0.268868293,4
sheridan,2009,2,460088.04,971246.4,0.47371,4
sheridan,2009,2,186255.48,497763.78,0.374185366,4
sheridan,2009,2,101145.36,489670.06,0.206558678,4
sheridan,2009,4,157885.44,526091.8,0.300110769,3
null_geo9,2009,1,299735.64,979340.12,0.306059504,4
sheridan,2009,16,88810.56,566560.4,0.156754286,4
null_geo9,2009,24,189955.92,870074.9,0.21832186,4
null_geo9,2009,2,203524.2,594888.42,0.342122449,4
sheridan,2009,2,78942.72,218530.44,0.361244444,4
sheridan,2009,4,160352.4,991480.7,0.161730612,4
sheridan,2009,4,139383.24,505857.5,0.2755392,3
sheridan,2009,2,85110.12,412779.72,0.206188235,4
sheridan,2009,2,144317.16,550372.96,0.262217647,4
null_geo9,2009,2,120881.04,388498.56,0.31115,4
null_geo9,2009,2,178398.2124,501810.64,0.355509871,4
sheridan,2009,2,108546.24,501810.64,0.216309677,4
null_geo9,2009,2,134449.32,485623.2,0.27686,4
null_geo9,2009,2,94977.96,493716.92,0.19237377,4
sheridan,2009,2,162819.36,517998.08,0.314325,4
null_geo9,2009,2,83876.64,364217.4,0.230293333,4
null_geo9,2009,2,149251.08,890309.2,0.16764,4
sheridan,2009,2,129515.4,485623.2,0.2667,4
null_geo9,2009,2,115947.12,485623.2,0.23876,4
sheridan,2009,2,88810.56,526091.8,0.168812308,4
null_geo9,2009,2,226960.32,971246.4,0.23368,4
null_geo9,2009,2,80176.2,505857.5,0.158496,4
sheridan,2009,2,126308.352,485623.2,0.260096,4
null_geo9,2009,25,80176.2,461342.04,0.173789474,4
null_geo9,2009,2,88810.56,748669.1,0.118624865,6
null_geo9,2009,2,368810.52,971246.4,0.37973,4
null_geo9,2009,2,62907.48,505857.5,0.1243584,4
null_geo9,2009,2,202290.72,485623.2,0.41656,4
sheridan,2009,2,188722.44,485623.2,0.38862,4
sheridan,2009,2,170220.24,485623.2,0.35052,4
sheridan,2009,24,155985.8808,505857.5,0.308360064,6
null_geo9,2009,24,82643.16,465388.9,0.17757913,4
sheridan,2009,2,32070.48,485623.2,0.06604,4
sheridan,2009,2,187488.96,416826.58,0.449801942,6
null_geo9,2009,24,208458.12,809372,0.257556,4
sheridan,2009,16,83420.2524,485623.2,0.1717802,4
null_geo9,2009,2,145057.248,485623.2,0.298704,4
sheridan,2009,16,164052.84,485623.2,0.33782,4
null_geo9,2009,2,164052.84,457295.18,0.358746903,4
sheridan,2009,2,140616.72,728434.8,0.19304,4
sheridan,2009,4,119647.56,485623.2,0.24638,4
sheridan,2009,2,226960.32,801278.28,0.283248485,6
sheridan,2009,2,123348,485623.2,0.254,4
sheridan,2009,2,182555.04,489670.06,0.372813223,4
null_geo9,2009,2,230660.76,890309.2,0.25908,4
sheridan,2009,2,115947.12,501810.64,0.231058065,3
sheridan,2009,2,186255.48,485623.2,0.38354,4
null_geo9,2009,2,136361.214,485623.2,0.280797,4
null_geo9,2009,-99,0,0,0,-99
sheridan,2009,2,165286.32,995527.56,0.166029268,4
null_geo9,2009,2,120881.04,971246.4,0.12446,4
null_geo9,2009,2,106079.28,485623.2,0.21844,4
sheridan,2009,2,121177.0752,485623.2,0.2495296,3
sheridan,2009,5,201057.24,465388.9,0.43202087,4
null_geo9,2009,17,197356.8,809372,0.24384,4
null_geo9,2009,46,45638.76,331842.52,0.137531707,4
sheridan,2009,2,141850.2,465388.9,0.3048,4
null_geo9,2009,2,128281.92,485623.2,0.26416,4
sheridan,2009,2,235594.68,485623.2,0.48514,4
sheridan,2009,24,159118.92,445154.6,0.357447273,4
null_geo9,2009,2,182555.04,489670.06,0.372813223,4
sheridan,2009,2,168986.76,485623.2,0.34798,4
null_geo9,2009,2,75242.28,485623.2,0.15494,4
sheridan,2009,4,86343.6,497763.78,0.173463415,4
sheridan,2009,32,55506.6,477529.48,0.116237288,4
null_geo9,2009,2,102378.84,485623.2,0.21082,4
sheridan,2009,21,187488.96,942918.38,0.198839485,4
null_geo9,2009,2,229427.28,983386.98,0.233303704,4
sheridan,2009,4,95125.9776,445154.6,0.213692509,4
sheridan,2009,-99,0,0,0,-99
null_geo9,2009,2,120881.04,493716.92,0.244839344,4
null_geo9,2009,2,98678.4,485623.2,0.2032,4
sheridan,2009,2,126592.0524,558466.68,0.226678435,4
sheridan,2009,2,115947.12,433014.02,0.267768224,4
null_geo9,2009,15,1714.5372,28328.02,0.060524571,8
null_geo9,2009,2,92511,485623.2,0.1905,3
null_geo9,2009,17,99911.88,505857.5,0.1975104,4
sheridan,2009,2,127048.44,489670.06,0.259457851,4
null_geo9,2009,2,189955.92,505857.5,0.3755136,4
sheridan,2009,2,198590.28,505857.5,0.3925824,3
sheridan,2009,2,163978.8312,477529.48,0.34339078,4
null_geo9,2009,2,166519.8,485623.2,0.3429,4
sheridan,2009,24,88810.56,485623.2,0.18288,4
sheridan,2009,2,268898.64,971246.4,0.27686,4
null_geo9,2009,24,93744.48,987433.84,0.094937705,4
sheridan,2009,2,119647.56,485623.2,0.24638,4
null_geo9,2009,24,48155.0592,485623.2,0.0991616,4
null_geo9,2009,2,124581.48,493716.92,0.252334426,4
null_geo9,2009,16,224493.36,971246.4,0.23114,4
sheridan,2009,4,129515.4,485623.2,0.2667,4
sheridan,2009,2,155307.4668,485623.2,0.3198114,4
sheridan,2009,2,148017.6,485623.2,0.3048,4
sheridan,2009,2,167753.28,505857.5,0.3316224,3
null_geo9,2009,2,611806.08,1881789.9,0.32512,3
sheridan,2009,2,143083.68,489670.06,0.292204959,4
sheridan,2009,2,72294.2628,424920.3,0.170136457,4
sheridan,2009,2,128738.3076,485623.2,0.2650998,4
sheridan,2009,2,90044.04,667731.9,0.134850909,4
null_geo9,2009,24,166519.8,971246.4,0.17145,4
sheridan,2009,4,123348,497763.78,0.247804878,4
null_geo9,2009,17,210925.08,870074.9,0.242422326,4
sheridan,2009,2,156651.96,485623.2,0.32258,4
null_geo9,2009,2,87577.08,485623.2,0.18034,4
sheridan,2009,2,139383.24,574654.12,0.242552113,4
sheridan,2009,24,96211.44,501810.64,0.191729032,4
sheridan,2009,2,165286.32,485623.2,0.34036,4
null_geo9,2009,2,117180.6,497763.78,0.235414634,4
sheridan,2009,16,161585.88,485623.2,0.33274,3
null_geo9,2009,24,109779.72,493716.92,0.222354098,4
sheridan,2009,24,125814.96,404686,0.310896,4
null_geo9,2009,2,125814.96,485623.2,0.25908,4
null_geo9,2009,2,141850.2,485623.2,0.2921,4
sheridan,2009,2,205941.8208,849840.6,0.242330514,4
sheridan,2010,2,272599.08,489670.06,0.556700826,4
null_geo9,2010,4,102378.84,493716.92,0.207363934,4
sheridan,2010,24,254096.88,501810.64,0.50636129,4
sheridan,2010,24,181321.56,526091.8,0.344658462,6
sheridan,2010,2,205090.7196,485623.2,0.4223258,4
sheridan,2010,2,229427.28,890309.2,0.257694545,4
sheridan,2010,2,183788.52,526091.8,0.349347692,4
null_geo9,2010,-99,0,0,0,-99
sheridan,2010,16,236828.16,485623.2,0.48768,4
null_geo9,2010,2,180840.5028,505857.5,0.357493824,4
null_geo9,2010,30,180088.08,1052183.6,0.171156923,3
null_geo9,2010,2,240528.6,501810.64,0.479322581,4
null_geo9,2010,2,189955.92,485623.2,0.39116,4
null_geo9,2010,2,135682.8,477529.48,0.284135593,4
sheridan,2010,2,191189.4,485623.2,0.3937,4
null_geo9,2010,25,99911.88,396592.28,0.251926531,4
sheridan,2010,30,75242.28,930777.8,0.080838261,4
null_geo9,2010,24,74008.8,971246.4,0.0762,4
sheridan,2010,24,176387.64,526091.8,0.33528,4
sheridan,2010,16,165286.32,485623.2,0.34036,4
sheridan,2010,2,145550.64,485623.2,0.29972,4
sheridan,2010,2,120881.04,485623.2,0.24892,4
null_geo9,2010,2,198590.28,485623.2,0.40894,4
sheridan,2010,2,151718.04,607029,0.249936,5
sheridan,2010,2,106745.3592,501810.64,0.212720903,4
null_geo9,2010,2,127048.44,485623.2,0.26162,4
sheridan,2010,4,215859,485623.2,0.4445,4
null_geo9,2010,2,80176.2,364217.4,0.220133333,4
null_geo9,2010,2,175154.16,485623.2,0.36068,4
null_geo9,2010,2,167753.28,485623.2,0.34544,3
sheridan,2010,2,254096.88,979340.12,0.259457851,4
null_geo9,2010,2,155418.48,485623.2,0.32004,4
sheridan,2010,16,139383.24,485623.2,0.28702,4
sheridan,2010,2,222026.4,501810.64,0.442451613,4
null_geo9,2010,2,173920.68,485623.2,0.35814,4
sheridan,2010,2,215365.608,497763.78,0.432667317,4
null_geo9,2010,2,358942.68,938871.52,0.382313793,4
sheridan,2010,2,146710.1112,445154.6,0.329571927,4
null_geo9,2010,24,106079.28,465388.9,0.227937391,4
null_geo9,2010,24,210555.036,971246.4,0.216789,4
sheridan,2010,2,160352.4,489670.06,0.327471074,4
sheridan,2010,4,83876.64,485623.2,0.17272,4
null_geo9,2010,25,9510.1308,404686,0.02350008,4
sheridan,2010,24,161585.88,485623.2,0.33274,4
sheridan,2010,2,197356.8,485623.2,0.4064,4
null_geo9,2010,2,180088.08,647497.6,0.27813,4
null_geo9,2010,2,115947.12,485623.2,0.23876,4
null_geo9,2010,2,129244.0344,493716.92,0.26177823,4
null_geo9,2010,2,378678.36,1011715,0.3742944,4
null_geo9,2010,24,259030.8,829606.3,0.312234146,4
sheridan,2010,24,172687.2,517998.08,0.333375,6
sheridan,2010,4,123348,485623.2,0.254,4
sheridan,2010,2,176387.64,497763.78,0.354360976,4
null_geo9,2010,2,46872.24,505857.5,0.0926592,4
sheridan,2010,2,323171.76,752715.96,0.429341935,4
sheridan,2010,4,212725.9608,445154.6,0.477870982,4
sheridan,2010,2,268799.9616,809372,0.33211008,4
null_geo9,2010,2,161585.88,485623.2,0.33274,4
sheridan,2010,24,154641.3876,497763.78,0.310672976,4
sheridan,2010,2,66607.92,485623.2,0.13716,4
null_geo9,2010,2,143749.7592,987433.84,0.145579475,4
sheridan,2010,24,146784.12,501810.64,0.292509677,4
null_geo9,2010,2,44553.2976,485623.2,0.0917448,4
null_geo9,2010,2,76475.76,647497.6,0.11811,4
sheridan,2010,4,120103.9476,469435.76,0.255848069,4
sheridan,2010,2,145550.64,505857.5,0.2877312,4
null_geo9,2010,24,67841.4,465388.9,0.145773913,4
sheridan,2010,2,197356.8,485623.2,0.4064,4
sheridan,2010,16,170059.8876,627263.3,0.271114684,7
null_geo9,2010,24,242995.56,485623.2,0.50038,4
null_geo9,2010,2,268898.64,971246.4,0.27686,4
sheridan,2010,2,0,0,0,4
null_geo9,2010,2,55506.6,489670.06,0.113355372,3
null_geo9,2010,2,166519.8,485623.2,0.3429,4
sheridan,2010,24,228946.2228,404686,0.56573928,6
sheridan,2010,16,182555.04,477529.48,0.382291525,4
null_geo9,2010,25,152951.52,485623.2,0.31496,4
sheridan,2010,2,248583.2244,566560.4,0.4387596,4
